File,for loops,while loops,do-while loops,total
../samples/decompilations/godot/thirdparty icu4c common ucptrie.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/servers rendering shader_compiler.linuxbsd.editor.x86_64.c,22,74,197,293
../samples/decompilations/godot/editor plugins editor_resource_tooltip_plugins.linuxbsd.editor.x86_64.c,12,2,18,32
../samples/decompilations/godot/thirdparty astcenc astcenc_weight_quant_xfer_tables.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources style_box_line.linuxbsd.editor.x86_64.c,5,0,16,21
../samples/decompilations/godot/thirdparty miniupnpc src minisoap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty vhacd src vhacdMesh.linuxbsd.editor.x86_64.c,0,6,14,20
../samples/decompilations/godot/editor plugins gizmos mesh_instance_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,7,12
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder_sah_spatial.linuxbsd.editor.x86_64.c,35,77,184,296
../samples/decompilations/godot/thirdparty libktx lib checkheader.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty openxr src loader runtime_interface.linuxbsd.editor.x86_64.c,12,15,40,67
../samples/decompilations/godot/thirdparty astcenc astcenc_symbolic_physical.linuxbsd.editor.x86_64.c,0,0,21,21
../samples/decompilations/godot/thirdparty zstd common pool.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 3d spring_bone_simulator_3d.linuxbsd.editor.x86_64.c,10,19,47,76
../samples/decompilations/godot/servers xr xr_interface.linuxbsd.editor.x86_64.c,3,1,11,15
../samples/decompilations/godot/core io resource_importer.linuxbsd.editor.x86_64.c,10,13,56,79
../samples/decompilations/godot/thirdparty jolt_physics Jolt Geometry ConvexHullBuilder2D.linuxbsd.editor.x86_64.c,0,1,12,13
../samples/decompilations/godot/editor doc_tools.linuxbsd.editor.x86_64.c,24,70,235,329
../samples/decompilations/godot/thirdparty libtheora state.linuxbsd.editor.x86_64.c,1,6,29,36
../samples/decompilations/godot/thirdparty icu4c common icuplug.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources portable_compressed_texture.linuxbsd.editor.x86_64.c,7,0,36,43
../samples/decompilations/godot/thirdparty mbedtls library version_features.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/editor export codesign.linuxbsd.editor.x86_64.c,3,24,81,108
../samples/decompilations/godot/thirdparty thorvg src renderer tvgFill.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers gles3 storage light_storage.linuxbsd.editor.x86_64.c,3,30,105,138
../samples/decompilations/godot/thirdparty libtheora fragment.linuxbsd.editor.x86_64.c,0,0,9,9
../samples/decompilations/godot/servers rendering rendering_method.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources 3d concave_polygon_shape_3d.linuxbsd.editor.x86_64.c,5,3,20,28
../samples/decompilations/godot/thirdparty icu4c common ustr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers gles3 rasterizer_canvas_gles3.linuxbsd.editor.x86_64.c,0,47,76,123
../samples/decompilations/godot/scene animation animation_tree.linuxbsd.editor.x86_64.c,12,75,102,189
../samples/decompilations/godot/thirdparty libwebp src dec vp8l_dec.linuxbsd.editor.x86_64.c,6,9,26,41
../samples/decompilations/godot/servers audio effects audio_effect_record.linuxbsd.editor.x86_64.c,9,1,34,44
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints MotorSettings.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-aat-layout.linuxbsd.editor.x86_64.c,20,96,201,317
../samples/decompilations/godot/core io ip.linuxbsd.editor.x86_64.c,7,10,45,62
../samples/decompilations/godot/core math dynamic_bvh.linuxbsd.editor.x86_64.c,1,3,48,52
../samples/decompilations/godot/editor project_converter_3_to_4.linuxbsd.editor.x86_64.c,31,32,149,212
../samples/decompilations/godot/editor gui editor_zoom_widget.linuxbsd.editor.x86_64.c,11,2,11,24
../samples/decompilations/godot/modules bcdec register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor export export_template_manager.linuxbsd.editor.x86_64.c,18,19,39,76
../samples/decompilations/godot/thirdparty freetype src base ftbdf.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common ustrtrns.linuxbsd.editor.x86_64.c,0,9,23,32
../samples/decompilations/godot/drivers alsa asound-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene gui subviewport_container.linuxbsd.editor.x86_64.c,8,6,15,29
../samples/decompilations/godot/thirdparty icu4c common ucnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleTrack.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gltf structures gltf_accessor.linuxbsd.editor.x86_64.c,0,0,17,17
../samples/decompilations/godot/scene resources text_paragraph.linuxbsd.editor.x86_64.c,3,2,39,44
../samples/decompilations/godot/thirdparty freetype src base ftsystem.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common ustring.linuxbsd.editor.x86_64.c,3,21,35,59
../samples/decompilations/godot/thirdparty glslang SPIRV GlslangToSpv.linuxbsd.editor.x86_64.c,46,112,210,368
../samples/decompilations/godot/thirdparty libvorbis bitrate.linuxbsd.editor.x86_64.c,0,0,5,5
../samples/decompilations/godot/thirdparty zstd compress huf_compress.linuxbsd.editor.x86_64.c,9,15,95,119
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-name.linuxbsd.editor.x86_64.c,0,20,27,47
../samples/decompilations/godot/thirdparty mbedtls library padlock.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp cost_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering storage compositor_storage.linuxbsd.editor.x86_64.c,1,9,14,24
../samples/decompilations/godot/scene resources sky.linuxbsd.editor.x86_64.c,4,0,12,16
../samples/decompilations/godot/thirdparty icu4c common static_unicode_sets.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers navigation navigation_path_query_parameters_3d.linuxbsd.editor.x86_64.c,0,0,14,14
../samples/decompilations/godot/thirdparty harfbuzz src hb-face-builder.linuxbsd.editor.x86_64.c,4,2,31,37
../samples/decompilations/godot/scene animation animation_blend_space_1d.linuxbsd.editor.x86_64.c,7,9,30,46
../samples/decompilations/godot/modules fbx fbx_document.linuxbsd.editor.x86_64.c,65,55,159,279
../samples/decompilations/godot/thirdparty libwebp src enc analysis_enc.linuxbsd.editor.x86_64.c,1,4,18,23
../samples/decompilations/godot/editor gui editor_bottom_panel.linuxbsd.editor.x86_64.c,10,17,23,50
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_slot_management.linuxbsd.editor.x86_64.c,1,4,5,10
../samples/decompilations/godot/thirdparty pcre2 src pcre2_extuni_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules websocket register_types.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/scene 3d spring_bone_collision_sphere_3d.linuxbsd.editor.x86_64.c,5,0,10,15
../samples/decompilations/godot/core io tcp_server.linuxbsd.editor.x86_64.c,3,0,11,14
../samples/decompilations/godot/core io compression.linuxbsd.editor.x86_64.c,0,1,3,4
../samples/decompilations/godot/thirdparty icu4c common appendable.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle Wheel.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 2d parallax_layer.linuxbsd.editor.x86_64.c,5,2,14,21
../samples/decompilations/godot/thirdparty graphite src Sparse.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/core io dir_access.linuxbsd.editor.x86_64.c,4,6,44,54
../samples/decompilations/godot/thirdparty icu4c common utrie2.linuxbsd.editor.x86_64.c,2,1,7,10
../samples/decompilations/godot/modules csg csg_shape.linuxbsd.editor.x86_64.c,21,23,85,129
../samples/decompilations/godot/core os os.linuxbsd.editor.x86_64.c,5,11,61,77
../samples/decompilations/godot/thirdparty zlib compress.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty msdfgen core msdfgen.linuxbsd.editor.x86_64.c,0,8,56,64
../samples/decompilations/godot/thirdparty mbedtls library pkcs7.linuxbsd.editor.x86_64.c,1,8,1,10
../samples/decompilations/godot/modules gltf editor editor_scene_importer_gltf.linuxbsd.editor.x86_64.c,8,9,31,48
../samples/decompilations/godot/modules jsonrpc register_types.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty graphite src gr_features.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/editor debugger debug_adapter debug_adapter_parser.linuxbsd.editor.x86_64.c,3,4,11,18
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_rotate.linuxbsd.editor.x86_64.c,5,0,2,7
../samples/decompilations/godot/thirdparty minizip zip.linuxbsd.editor.x86_64.c,0,5,29,34
../samples/decompilations/godot/drivers unix file_access_unix.linuxbsd.editor.x86_64.c,7,0,7,14
../samples/decompilations/godot/editor export editor_export.linuxbsd.editor.x86_64.c,9,28,68,105
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision CollideConvexVsTriangles.linuxbsd.editor.x86_64.c,0,3,17,20
../samples/decompilations/godot/thirdparty xatlas xatlas.linuxbsd.editor.x86_64.c,13,72,433,518
../samples/decompilations/godot/modules godot_physics_3d godot_physics_server_3d.linuxbsd.editor.x86_64.c,4,14,53,71
../samples/decompilations/godot/drivers alsa audio_driver_alsa.linuxbsd.editor.x86_64.c,0,7,10,17
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastArea.linuxbsd.editor.x86_64.c,0,6,27,33
../samples/decompilations/godot/modules freetype register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common locdistance.linuxbsd.editor.x86_64.c,0,1,4,5
../samples/decompilations/godot/thirdparty icu4c common uvectr64.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty astcenc astcenc_find_best_partitioning.linuxbsd.editor.x86_64.c,2,2,26,30
../samples/decompilations/godot/modules websocket websocket_multiplayer_peer.linuxbsd.editor.x86_64.c,5,14,32,51
../samples/decompilations/godot/thirdparty icu4c common ucln_cmn.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/editor shader_globals_editor.linuxbsd.editor.x86_64.c,12,6,28,46
../samples/decompilations/godot/drivers gles3 environment fog.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src enc backward_references_cost_enc.linuxbsd.editor.x86_64.c,2,10,22,34
../samples/decompilations/godot/scene 3d velocity_tracker_3d.linuxbsd.editor.x86_64.c,2,0,10,12
../samples/decompilations/godot/thirdparty freetype src bdf bdf.linuxbsd.editor.x86_64.c,0,13,22,35
../samples/decompilations/godot/thirdparty icu4c i18n scriptset.linuxbsd.editor.x86_64.c,3,3,19,25
../samples/decompilations/godot/thirdparty glslang SPIRV doc.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core core_globals.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr scene openxr_composition_layer_cylinder.linuxbsd.editor.x86_64.c,5,2,17,24
../samples/decompilations/godot/servers extensions physics_server_3d_extension.linuxbsd.editor.x86_64.c,13,28,100,141
../samples/decompilations/godot/editor register_editor_types.linuxbsd.editor.x86_64.c,7,0,14,21
../samples/decompilations/godot/thirdparty freetype src bzip2 ftbzip2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers unix file_access_unix_pipe.linuxbsd.editor.x86_64.c,4,0,4,8
../samples/decompilations/godot/thirdparty libwebp src enc tree_enc.linuxbsd.editor.x86_64.c,1,2,7,10
../samples/decompilations/godot/modules webp image_loader_webp.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/scene resources visual_shader_sdf_nodes.linuxbsd.editor.x86_64.c,9,0,18,27
../samples/decompilations/godot/core config engine.linuxbsd.editor.x86_64.c,1,7,20,28
../samples/decompilations/godot/scene resources syntax_highlighter.linuxbsd.editor.x86_64.c,11,19,56,86
../samples/decompilations/godot/scene property_utils.linuxbsd.editor.x86_64.c,1,0,9,10
../samples/decompilations/godot/modules webp register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor export editor_export_plugin.linuxbsd.editor.x86_64.c,3,5,33,41
../samples/decompilations/godot/modules jolt_physics spaces jolt_motion_filter_3d.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty icu4c common lsr.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libvorbis floor0.linuxbsd.editor.x86_64.c,0,1,3,4
../samples/decompilations/godot/modules etcpak image_decompress_etcpak.linuxbsd.editor.x86_64.c,0,0,5,5
../samples/decompilations/godot/thirdparty freetype src raster raster.linuxbsd.editor.x86_64.c,4,8,20,32
../samples/decompilations/godot/thirdparty meshoptimizer overdrawanalyzer.linuxbsd.editor.x86_64.c,1,0,9,10
../samples/decompilations/godot/scene main timer.linuxbsd.editor.x86_64.c,3,2,24,29
../samples/decompilations/godot/editor editor_paths.linuxbsd.editor.x86_64.c,2,0,23,25
../samples/decompilations/godot/editor plugins resource_preloader_editor_plugin.linuxbsd.editor.x86_64.c,14,23,38,75
../samples/decompilations/godot/thirdparty icu4c common ustr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins editor_context_menu_plugin.linuxbsd.editor.x86_64.c,7,9,35,51
../samples/decompilations/godot/thirdparty glslang glslang GenericCodeGen Link.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gltf editor editor_scene_exporter_gltf_settings.linuxbsd.editor.x86_64.c,1,4,28,33
../samples/decompilations/godot/thirdparty manifold src edge_op.linuxbsd.editor.x86_64.c,0,16,48,64
../samples/decompilations/godot/editor plugins root_motion_editor_plugin.linuxbsd.editor.x86_64.c,12,7,31,50
../samples/decompilations/godot/modules gdscript gdscript_cache.linuxbsd.editor.x86_64.c,3,16,87,106
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape RotatedTranslatedShape.linuxbsd.editor.x86_64.c,0,0,16,16
../samples/decompilations/godot/scene main canvas_layer.linuxbsd.editor.x86_64.c,3,4,10,17
../samples/decompilations/godot/core math projection.linuxbsd.editor.x86_64.c,0,0,16,16
../samples/decompilations/godot/scene theme theme_db.linuxbsd.editor.x86_64.c,9,33,86,128
../samples/decompilations/godot/scene 3d decal.linuxbsd.editor.x86_64.c,5,1,13,19
../samples/decompilations/godot/thirdparty glad egl.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/editor themes editor_theme.linuxbsd.editor.x86_64.c,5,20,23,48
../samples/decompilations/godot/editor import 3d resource_importer_scene.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 2d touch_screen_button.linuxbsd.editor.x86_64.c,4,2,12,18
../samples/decompilations/godot/servers rendering renderer_rd effects debug_effects.linuxbsd.editor.x86_64.c,5,8,34,47
../samples/decompilations/godot/editor themes editor_theme_manager.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder_twolevel.linuxbsd.editor.x86_64.c,44,108,230,382
../samples/decompilations/godot/drivers unix ip_unix.linuxbsd.editor.x86_64.c,4,8,15,27
../samples/decompilations/godot/thirdparty icu4c common unormcmp.linuxbsd.editor.x86_64.c,0,4,0,4
../samples/decompilations/godot/thirdparty icu4c common simpleformatter.linuxbsd.editor.x86_64.c,0,1,4,5
../samples/decompilations/godot/thirdparty jolt_physics Jolt Renderer DebugRenderer.linuxbsd.editor.x86_64.c,26,49,165,240
../samples/decompilations/godot/core variant callable.linuxbsd.editor.x86_64.c,1,11,17,29
../samples/decompilations/godot/thirdparty graphite src GlyphCache.linuxbsd.editor.x86_64.c,1,2,9,12
../samples/decompilations/godot/thirdparty libvorbis lsp.linuxbsd.editor.x86_64.c,0,7,22,29
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_csp.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers png resource_saver_png.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/thirdparty embree kernels bvh bvh4_factory.linuxbsd.editor.x86_64.c,32,0,0,32
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent RemoveTree.linuxbsd.editor.x86_64.c,9,0,3,12
../samples/decompilations/godot/scene resources visual_shader_nodes.linuxbsd.editor.x86_64.c,90,14,170,274
../samples/decompilations/godot/thirdparty jolt_physics Jolt ObjectStream SerializableObject.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty mbedtls library aesce.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core crypto crypto.linuxbsd.editor.x86_64.c,6,0,11,17
../samples/decompilations/godot/thirdparty icu4c common bytestrie.linuxbsd.editor.x86_64.c,0,7,9,16
../samples/decompilations/godot/editor plugins gizmos label_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,6,11
../samples/decompilations/godot/scene 3d physics vehicle_body_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common stringtriebuilder.linuxbsd.editor.x86_64.c,0,1,13,14
../samples/decompilations/godot/thirdparty minizip unzip.linuxbsd.editor.x86_64.c,1,1,10,12
../samples/decompilations/godot/platform linuxbsd x11 key_mapping_x11.linuxbsd.editor.x86_64.c,0,11,35,46
../samples/decompilations/godot/thirdparty vhacd src btAlignedAllocator.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_enc_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty glslang SPIRV SPVRemapper.linuxbsd.editor.x86_64.c,13,77,85,175
../samples/decompilations/godot/editor plugins audio_stream_randomizer_editor_plugin.linuxbsd.editor.x86_64.c,4,3,13,20
../samples/decompilations/godot/servers xr xr_vrs.linuxbsd.editor.x86_64.c,2,2,17,21
../samples/decompilations/godot/thirdparty pcre2 src pcre2_tables_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources 2d polygon_path_finder.linuxbsd.editor.x86_64.c,7,18,38,63
../samples/decompilations/godot/thirdparty libpng pngwrite.linuxbsd.editor.x86_64.c,3,2,19,24
../samples/decompilations/godot/scene 3d physics joints pin_joint_3d.linuxbsd.editor.x86_64.c,5,0,10,15
../samples/decompilations/godot/editor plugins gizmos fog_volume_gizmo_plugin.linuxbsd.editor.x86_64.c,7,0,8,15
../samples/decompilations/godot/scene 3d camera_3d.linuxbsd.editor.x86_64.c,5,5,17,27
../samples/decompilations/godot/thirdparty msdfgen core equation-solver.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-ft.linuxbsd.editor.x86_64.c,3,1,11,15
../samples/decompilations/godot/scene gui texture_rect.linuxbsd.editor.x86_64.c,4,2,18,24
../samples/decompilations/godot/thirdparty libpng pngrutil.linuxbsd.editor.x86_64.c,4,16,37,57
../samples/decompilations/godot/thirdparty pcre2 src pcre2_auto_possess_32.linuxbsd.editor.x86_64.c,1,3,9,13
../samples/decompilations/godot/thirdparty embree common lexers tokenstream.linuxbsd.editor.x86_64.c,3,6,23,32
../samples/decompilations/godot/thirdparty icu4c common normlzr.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/editor event_listener_line_edit.linuxbsd.editor.x86_64.c,6,4,19,29
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape MeshShape.linuxbsd.editor.x86_64.c,29,22,131,182
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleConstraint.linuxbsd.editor.x86_64.c,11,9,16,36
../samples/decompilations/godot/core templates command_queue_mt.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common unistr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libpng pngget.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty vhacd src btConvexHullComputer.linuxbsd.editor.x86_64.c,9,26,81,116
../samples/decompilations/godot/thirdparty pcre2 src pcre2_xclass_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules interactive_music audio_stream_synchronized.linuxbsd.editor.x86_64.c,13,10,40,63
../samples/decompilations/godot/thirdparty icu4c i18n uspoof.linuxbsd.editor.x86_64.c,0,2,3,5
../samples/decompilations/godot/scene 2d node_2d.linuxbsd.editor.x86_64.c,4,2,6,12
../samples/decompilations/godot/thirdparty libpng pngmem.linuxbsd.editor.x86_64.c,2,0,0,2
../samples/decompilations/godot/modules navigation 2d nav_mesh_generator_2d.linuxbsd.editor.x86_64.c,35,29,94,158
../samples/decompilations/godot/scene resources 2d concave_polygon_shape_2d.linuxbsd.editor.x86_64.c,5,0,13,18
../samples/decompilations/godot/thirdparty zstd compress hist.linuxbsd.editor.x86_64.c,1,2,5,8
../samples/decompilations/godot/modules godot_physics_3d joints godot_cone_twist_joint_3d.linuxbsd.editor.x86_64.c,0,4,12,16
../samples/decompilations/godot/core io remote_filesystem_client.linuxbsd.editor.x86_64.c,1,8,39,48
../samples/decompilations/godot/scene resources compressed_texture.linuxbsd.editor.x86_64.c,16,2,15,33
../samples/decompilations/godot/scene gui control.linuxbsd.editor.x86_64.c,10,89,232,331
../samples/decompilations/godot/editor node_dock.linuxbsd.editor.x86_64.c,8,2,7,17
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_sse2.linuxbsd.editor.x86_64.c,0,1,20,21
../samples/decompilations/godot/thirdparty enet protocol.linuxbsd.editor.x86_64.c,5,2,11,18
../samples/decompilations/godot/modules openxr extensions openxr_dpad_binding_extension.linuxbsd.editor.x86_64.c,6,1,14,21
../samples/decompilations/godot/thirdparty icu4c common normalizer2impl.linuxbsd.editor.x86_64.c,0,17,33,50
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastAssert.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins dedicated_server_export_plugin.linuxbsd.editor.x86_64.c,3,3,11,17
../samples/decompilations/godot/thirdparty icu4c common ucol_swp.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules betsy register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty mbedtls library x509_create.linuxbsd.editor.x86_64.c,0,1,8,9
../samples/decompilations/godot/thirdparty mbedtls library ripemd160.linuxbsd.editor.x86_64.c,3,0,3,6
../samples/decompilations/godot/editor editor_dock_manager.linuxbsd.editor.x86_64.c,21,28,58,107
../samples/decompilations/godot/drivers gles3 storage utilities.linuxbsd.editor.x86_64.c,0,6,30,36
../samples/decompilations/godot/editor plugins editor_plugin.linuxbsd.editor.x86_64.c,3,8,32,43
../samples/decompilations/godot/scene 3d skeleton_modifier_3d.linuxbsd.editor.x86_64.c,4,3,15,22
../samples/decompilations/godot/modules godot_physics_3d joints godot_pin_joint_3d.linuxbsd.editor.x86_64.c,0,4,12,16
../samples/decompilations/godot/scene resources 2d separation_ray_shape_2d.linuxbsd.editor.x86_64.c,5,0,12,17
../samples/decompilations/godot/thirdparty miniupnpc src upnpcommands.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common locdspnm.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers gles3 storage config.linuxbsd.editor.x86_64.c,1,1,29,31
../samples/decompilations/godot/thirdparty astcenc astcenc_compute_variance.linuxbsd.editor.x86_64.c,0,1,32,33
../samples/decompilations/godot/core math vector3i.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common utrie.linuxbsd.editor.x86_64.c,5,6,31,42
../samples/decompilations/godot/servers rendering renderer_rd effects vrs.linuxbsd.editor.x86_64.c,0,6,20,26
../samples/decompilations/godot/servers rendering renderer_rd storage_rd texture_storage.linuxbsd.editor.x86_64.c,6,66,183,255
../samples/decompilations/godot/core doc_data.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/scene animation animation_mixer.linuxbsd.editor.x86_64.c,16,116,174,306
../samples/decompilations/godot/modules jolt_physics objects jolt_physics_direct_body_state_3d.linuxbsd.editor.x86_64.c,3,1,5,9
../samples/decompilations/godot/editor project_manager.linuxbsd.editor.x86_64.c,23,43,115,181
../samples/decompilations/godot/scene 2d mesh_instance_2d.linuxbsd.editor.x86_64.c,15,8,34,57
../samples/decompilations/godot/editor import audio_stream_import_settings.linuxbsd.editor.x86_64.c,22,11,38,71
../samples/decompilations/godot/thirdparty icu4c common locbased.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty msdfgen core Contour.linuxbsd.editor.x86_64.c,0,1,10,11
../samples/decompilations/godot/thirdparty basis_universal transcoder basisu_transcoder.linuxbsd.editor.x86_64.c,27,71,508,606
../samples/decompilations/godot/thirdparty libvorbis smallft.linuxbsd.editor.x86_64.c,0,1,98,99
../samples/decompilations/godot/modules openxr extensions openxr_pico_controller_extension.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/drivers gles3 storage texture_storage.linuxbsd.editor.x86_64.c,4,35,114,153
../samples/decompilations/godot/thirdparty vhacd src vhacdVolume.linuxbsd.editor.x86_64.c,2,11,93,106
../samples/decompilations/godot/scene 2d visible_on_screen_notifier_2d.linuxbsd.editor.x86_64.c,6,3,18,27
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder_sah.linuxbsd.editor.x86_64.c,8,24,35,67
../samples/decompilations/godot/thirdparty zlib inflate.linuxbsd.editor.x86_64.c,9,5,19,33
../samples/decompilations/godot/modules openxr editor openxr_action_map_editor.linuxbsd.editor.x86_64.c,19,18,38,75
../samples/decompilations/godot/modules multiplayer multiplayer_spawner.linuxbsd.editor.x86_64.c,5,18,35,58
../samples/decompilations/godot/platform android api api.linuxbsd.editor.x86_64.c,9,1,19,29
../samples/decompilations/godot/modules raycast static_raycaster_embree.linuxbsd.editor.x86_64.c,4,2,9,15
../samples/decompilations/godot/modules noise noise.linuxbsd.editor.x86_64.c,5,9,61,75
../samples/decompilations/godot/core math math_fieldwise.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers alsamidi midi_driver_alsamidi.linuxbsd.editor.x86_64.c,2,4,7,13
../samples/decompilations/godot/thirdparty zstd common xxhash.linuxbsd.editor.x86_64.c,1,0,8,9
../samples/decompilations/godot/platform web export export_plugin.linuxbsd.editor.x86_64.c,7,5,32,44
../samples/decompilations/godot/thirdparty libwebp src enc picture_psnr_enc.linuxbsd.editor.x86_64.c,0,0,16,16
../samples/decompilations/godot/modules mbedtls packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,6,0,11,17
../samples/decompilations/godot/thirdparty icu4c common ubidiln.linuxbsd.editor.x86_64.c,2,11,47,60
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent Scan.linuxbsd.editor.x86_64.c,2,22,38,62
