File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/rerolled/rerolledmodules gltf structures gltf_accessor.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor multi_node_edit.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src base ftsystem.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang SPIRV GlslangToSpv.linuxbsd.editor.x86_64.c,47,112,210,369,548097
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd renderer_compositor_rd.linuxbsd.editor.x86_64.c,2,7,23,32,42073
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common appendable.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress huf_compress.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Collision Shape DecoratedShape.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolleddrivers unix file_access_unix_pipe.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty brotli common shared_dictionary.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_fb_display_refresh_rate_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui control.linuxbsd.editor.x86_64.c,21,88,231,340,911210
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_extuni_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels common acceln.linuxbsd.editor.x86_64.c,0,0,16,16,29872
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang glslang MachineIndependent parseConst.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Vehicle WheeledVehicleController.linuxbsd.editor.x86_64.c,4,7,34,45,39766
../samples/decompilations/godot/rerolled/rerolledrerolledcore io resource_uid.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr editor openxr_action_map_editor.linuxbsd.editor.x86_64.c,19,18,38,75,140590
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty thorvg src renderer tvgAccessor.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp lossless_sse41.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d world_environment.linuxbsd.editor.x86_64.c,4,1,9,14,66211
../samples/decompilations/godot/rerolled/rerolledmodules websocket remote_debugger_peer_websocket.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty astcenc astcenc_block_sizes.linuxbsd.editor.x86_64.c,8,3,44,55,14287
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp dec_clip_tables.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules vhacd register_types.linuxbsd.editor.x86_64.c,3,3,9,15,11556
../samples/decompilations/godot/rerolled/rerolledmodules openxr editor openxr_select_action_dialog.linuxbsd.editor.x86_64.c,22,3,7,32,48561
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src utils filters_utils.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp sharpyuv sharpyuv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers pulseaudio audio_driver_pulseaudio.linuxbsd.editor.x86_64.c,4,13,12,29,46455
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr extensions platform openxr_vulkan_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d physics spring_arm_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore variant variant.linuxbsd.editor.x86_64.c,2,40,115,157,168384
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints GearConstraint.linuxbsd.editor.x86_64.c,1,0,2,3,19292
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnv_ct.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library x509write.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor register_editor_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang SPIRV doc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision CollisionDispatch.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterMorton.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledservers camera_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor shader_globals_editor.linuxbsd.editor.x86_64.c,12,6,28,46,72792
../samples/decompilations/godot/rerolled/rerolledmodules raycast register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_folding.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor surface_upgrade_tool.linuxbsd.editor.x86_64.c,11,7,17,35,55022
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d velocity_tracker_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d physics character_body_3d.linuxbsd.editor.x86_64.c,22,8,32,62,225542
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Core IssueReporting.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uset.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty misc smolv.linuxbsd.editor.x86_64.c,8,6,70,84,32866
../samples/decompilations/godot/rerolled/rerolledrerollededitor create_dialog.linuxbsd.editor.x86_64.c,20,51,117,188,194532
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_xclass_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty openxr src loader loader_logger.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty jolt_physics Jolt Physics SoftBody SoftBodySharedSettings.linuxbsd.editor.x86_64.c,78,64,171,313,173061
../samples/decompilations/godot/rerolled/rerolledthirdparty graphite src CmapCache.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gltf editor editor_scene_exporter_gltf_settings.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor gui editor_scene_tabs.linuxbsd.editor.x86_64.c,11,12,27,50,89810
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterBinning.linuxbsd.editor.x86_64.c,8,0,10,18,5769
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledcore math dynamic_bvh.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty graphite src GlyphCache.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math basis.linuxbsd.editor.x86_64.c,1,3,2,6,42525
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src enc tree_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules svg register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics shapes jolt_height_map_shape_3d.linuxbsd.editor.x86_64.c,3,3,17,23,16895
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucase.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 3d sky_material.linuxbsd.editor.x86_64.c,8,3,9,20,131425
../samples/decompilations/godot/rerolled/rerolledrerolledscene 2d camera_2d.linuxbsd.editor.x86_64.c,5,11,20,36,182880
../samples/decompilations/godot/rerolled/rerolledmodules openxr editor openxr_select_interaction_profile_dialog.linuxbsd.editor.x86_64.c,18,4,19,41,46746
../samples/decompilations/godot/rerolled/rerolledscene gui popup.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules webrtc webrtc_data_channel.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common unistr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty minizip unzip.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_help.linuxbsd.editor.x86_64.c,56,91,297,444,774273
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene main timer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core JobSystemThreadPool.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor themes editor_theme_manager.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor export project_zip_packer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common servlk.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty meshoptimizer overdrawoptimizer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libwebp src enc backward_references_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common locdistance.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Character Character.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libpng pngrutil.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene main timer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libpng pngwrite.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib texture2.linuxbsd.editor.x86_64.c,4,1,17,22,19324
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libvorbis lsp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics LargeIslandSplitter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics Collision Shape HeightFieldShape.linuxbsd.editor.x86_64.c,91,51,196,338,233436
../samples/decompilations/godot/rerolled/rerolledscene resources 2d world_boundary_shape_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform linuxbsd fontconfig-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision Shape TaperedCylinderShape.linuxbsd.editor.x86_64.c,2,3,6,11,29005
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers rendering renderer_rd uniform_set_cache_rd.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uidna.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d audio_stream_player_3d.linuxbsd.editor.x86_64.c,6,8,47,61,208196
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_tables_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import 3d scene_import_settings.linuxbsd.editor.x86_64.c,70,41,124,235,343270
../samples/decompilations/godot/rerolled/rerolledmodules csg csg.linuxbsd.editor.x86_64.c,3,4,15,22,18953
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src base ftdebug.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucase.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos visible_on_screen_notifier_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core TickCounter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d spring_bone_collision_plane_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene resources 2d world_boundary_shape_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers unix ip_unix.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore variant variant_op.linuxbsd.editor.x86_64.c,3,6,421,430,861153
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common uiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore core_globals.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty graphite src gr_features.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc alpha_enc.linuxbsd.editor.x86_64.c,1,0,4,5,6627
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src renderer sw_engine tvgSwRle.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers rendering renderer_rd cluster_builder_rd.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gdscript gdscript_function.linuxbsd.editor.x86_64.c,11,12,60,83,89518
../samples/decompilations/godot/rerolled/rerolledmodules navigation nav_agent.linuxbsd.editor.x86_64.c,2,0,0,2,17751
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common unistr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common uidna.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor shader_create_dialog.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp dec_neon.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libvorbis bitrate.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty volk volk.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules svg register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene theme theme_db.linuxbsd.editor.x86_64.c,10,29,78,117,178827
../samples/decompilations/godot/rerolled/rerolledcore math projection.linuxbsd.editor.x86_64.c,12,0,16,28,32571
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty meshoptimizer overdrawoptimizer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucnv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor themes editor_theme_manager.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty openxr src loader loader_logger.linuxbsd.editor.x86_64.c,9,16,17,42,32459
../samples/decompilations/godot/rerolled/rerolledcore math geometry_3d.linuxbsd.editor.x86_64.c,3,13,68,84,43651
../samples/decompilations/godot/rerolled/rerolledmodules gltf structures gltf_skin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers display_server.linuxbsd.editor.x86_64.c,8,7,58,73,839297
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels bvh bvh_builder_twolevel.linuxbsd.editor.x86_64.c,46,109,221,376,633260
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers camera_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_valid_utf_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene property_utils.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ustr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty graphite src GlyphCache.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules navigation register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules dds texture_loader_dds.linuxbsd.editor.x86_64.c,4,1,26,31,31553
../samples/decompilations/godot/rerolled/rerolledrerollededitor themes editor_theme.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules tga image_loader_tga.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers rendering renderer_rd effects sort_effects.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules godot_physics_2d godot_collision_object_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ustrtrns.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ustack.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder pvpngreader.linuxbsd.editor.x86_64.c,8,11,106,125,40688
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp ssim_sse2.linuxbsd.editor.x86_64.c,3,0,2,5,15495
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libpng pngmem.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers audio effects audio_effect_record.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io udp_server.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libpng pngget.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_serialize_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore math dynamic_bvh.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang SPIRV Logger.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules upnp upnp_miniupnp.linuxbsd.editor.x86_64.c,8,3,13,24,33598
../samples/decompilations/godot/rerolled/rerolledthirdparty embree common sys library.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import resource_importer_shader_file.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene main status_indicator.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui option_button.linuxbsd.editor.x86_64.c,12,10,36,58,216435
../samples/decompilations/godot/rerolled/rerolledscene 3d physics animatable_body_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty embree kernels bvh bvh_builder_sah_mb.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf editor editor_scene_importer_gltf.linuxbsd.editor.x86_64.c,9,10,30,49,53104
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ot-layout.linuxbsd.editor.x86_64.c,42,214,610,866,574032
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor window_wrapper.linuxbsd.editor.x86_64.c,15,13,18,46,79261
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty harfbuzz src hb-ot-shaper-indic-table.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core Memory.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore math triangulate.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty recastnavigation Recast Source Recast.linuxbsd.editor.x86_64.c,8,2,14,24,9715
../samples/decompilations/godot/rerolled/rerolledrerollededitor code_editor.linuxbsd.editor.x86_64.c,21,31,76,128,211306
../samples/decompilations/godot/rerolled/rerolledthirdparty libtheora quant.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers windows file_access_windows_pipe.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d voxel_gi.linuxbsd.editor.x86_64.c,14,4,29,47,200560
../samples/decompilations/godot/rerolled/rerolledmodules etcpak register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources multimesh.linuxbsd.editor.x86_64.c,5,0,20,25,206440
../samples/decompilations/godot/rerolled/rerolledthirdparty graphite src FileFace.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d parallax_background.linuxbsd.editor.x86_64.c,5,1,19,25,63257
../samples/decompilations/godot/rerolled/rerollededitor groups_editor.linuxbsd.editor.x86_64.c,17,40,115,172,203717
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent Scan.linuxbsd.editor.x86_64.c,2,22,38,62,137502
../samples/decompilations/godot/rerolled/rerolledthirdparty manifold src manifold.linuxbsd.editor.x86_64.c,9,38,90,137,170668
../samples/decompilations/godot/rerolled/rerolledmodules fbx editor editor_scene_importer_fbx2gltf.linuxbsd.editor.x86_64.c,9,10,34,53,54959
../samples/decompilations/godot/rerolled/rerolledmodules tga register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty zlib crc32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty etcpak ProcessDxtc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins font_config_plugin.linuxbsd.editor.x86_64.c,34,44,80,158,214901
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_3d joints godot_slider_joint_3d.linuxbsd.editor.x86_64.c,3,4,15,22,30211
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common stringpiece.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnv_ext.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-style.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints PathConstraintPath.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers alsamidi midi_driver_alsamidi.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules openxr scene openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore os os.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common unistr_props.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules mbedtls packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledservers rendering renderer_rd storage_rd render_scene_buffers_rd.linuxbsd.editor.x86_64.c,9,16,79,104,351195
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_error_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf extensions physics gltf_physics_body.linuxbsd.editor.x86_64.c,11,0,9,20,113784
../samples/decompilations/godot/rerolled/rerolledrerolledmodules webxr webxr_interface.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd forward_clustered render_forward_clustered.linuxbsd.editor.x86_64.c,26,99,253,378,657410
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glad egl.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources curve_texture.linuxbsd.editor.x86_64.c,12,5,34,51,88853
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp rescaler_msa.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import resource_importer_layered_texture.linuxbsd.editor.x86_64.c,9,15,41,65,95965
../samples/decompilations/godot/rerolled/rerolledscene gui label.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 2d segment_shape_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty etcpak ProcessDxtc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty zlib crc32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty cvtt ConvectionKernels_IndexSelector.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d physics rigid_body_2d.linuxbsd.editor.x86_64.c,10,22,55,87,251274
